,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
581,radaradt.com,0,0,1,7,0,0,1,0,1,0,1,1,1,1,1,1,1
582,radaradt.com,0,0,1,7,0,0,1,0,1,0,1,1,1,1,1,1,1
583,radaradt.com,0,0,1,9,0,0,1,0,1,0,1,1,1,1,1,1,1
584,nanotechnopolis.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
585,nanotechnopolis.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
586,nanotechnopolis.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
587,nanotechnopolis.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
588,netlflex-001-site1.1tempurl.com,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1
589,unitedkingdomimmigrationservices.org,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
590,unitedkingdomimmigrationservices.org,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
591,c3pluscs.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
592,skytel.lk,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
593,radaradt.com,0,0,1,7,0,0,1,0,1,0,1,1,1,1,1,1,1
594,lightshadeinc.com,0,0,0,4,0,0,0,0,1,0,1,1,1,1,1,1,1
595,eladorno.co,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
596,new72matchphotos.890m.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
597,p0f.desi,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
598,bitly.com,0,0,1,2,0,0,1,0,1,0,1,1,0,0,1,0,1
599,goodnessvanillalive.com,0,1,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
600,gusp.pt,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
601,previewphotos.16mb.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
602,matchphotos021.96.lt,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
603,karikari.com.br,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
604,innoscript.nl,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
605,searchtripdeals.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
606,platerom.ro,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
607,piewerks.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
608,festivalbecause.org,0,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0,1
609,superhousepictures.com,0,1,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
610,liceosanconrado.cl,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
611,verifyonline.live,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
612,oa.ying-zhuo.com,0,0,0,3,0,0,0,1,1,0,1,1,1,1,1,1,1
613,goo.gl,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
614,eveannlovero.com,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
615,100clubchicago.org,0,0,0,4,0,0,0,0,1,0,1,1,1,1,1,1,1
616,paypal.gb-ppsweb.com,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1
617,polyplanltd.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
618,hubenbartl.at,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
619,radaradt.com,0,0,1,9,1,0,1,0,1,0,1,1,1,1,1,1,1
620,ecutrack.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
621,gsl.xiyoukeji.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
622,manieyt.tk,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
623,amazon-check-81.de-support.ru,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1
624,manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47541.divinityhousingprojects.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
625,omahcorp.co.id,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
626,deltaseguridadbolivia.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
627,igforweddingpros.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
628,omahcorp.co.id,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
629,i-house.se,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
630,cic.com.jo,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
631,ad-blockeds.com,0,0,1,5,0,0,0,1,1,0,1,1,1,1,1,1,1
632,ad-blockeds.com,0,0,1,5,0,0,0,1,1,0,1,1,1,1,1,1,1
633,town-el.com,0,0,1,6,0,0,0,1,1,0,1,1,1,1,1,1,1
634,scoreyourexback.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
635,nanotechnopolis.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
636,saughallmassie.org,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
637,paypal-resolveds.com.informations-payments.nut.cc,0,0,1,3,0,0,0,1,1,0,1,1,0,0,1,0,1
638,uesi.aesbiz.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
639,lhndemo.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
640,abcroadandlockassistance.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
641,sanitaire-express.fr,0,0,1,4,0,0,0,1,1,0,1,1,0,0,1,0,1
642,eventhire4u.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
643,crimsonadvisorygroup.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
644,crimsonadvisorygroup.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
645,hoiniki.by,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
646,hoiniki.by,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
647,nnordson.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
648,brimkers.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
649,shop.luigibaldo.com,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
650,shop.luigibaldo.com,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
651,besame.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
652,tetedebois.ca,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
653,freestyle.d934713.u-telcom.net,0,0,1,3,0,0,0,1,1,0,1,1,1,1,1,1,1
654,zovermedical.com.sa,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
655,cic.com.jo,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
656,nanotechnopolis.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
657,nanotechnopolis.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
658,kohchang-holidays.com,0,0,1,3,0,0,0,1,1,0,1,1,1,1,1,1,1
659,web2sale.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
660,capsilab.com,0,0,0,5,0,0,0,0,1,0,1,1,1,1,1,1,1
661,scoreyourexback.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
662,deliziedallasicilia.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
663,apple2api.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
664,hoiniki.by,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
665,hoiniki.by,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
666,fsdressbd.com,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
667,usnnvery.hol.es,0,0,0,6,0,0,0,0,1,0,1,1,1,1,1,1,1
668,d662653.u-telcom.net,0,0,0,3,0,0,0,1,1,0,1,1,1,1,1,1,1
669,abcroadandlockassistance.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
670,d662653.u-telcom.net,0,0,0,3,0,0,0,1,1,0,1,1,1,1,1,1,1
671,lhndemo.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
672,town-el.com,0,0,1,7,0,0,0,1,1,0,1,1,1,1,1,1,1
673,zip.net,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
674,desertsportswear.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
675,desertsportswear.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
676,desertsportswear.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
677,1drv.ms,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
678,ardobiejewska.pl,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
679,mkt-santa.000webhostapp.com,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1
680,protokolo.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
681,southerncomfortmechanical.ca,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
682,novotelbd.asia,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
683,sll.well.com.mangtonics.in,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
684,bestincs.com,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
685,confluentc.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
686,revistatourgourmet.com,0,0,1,3,0,0,1,0,1,0,1,1,1,1,1,1,1
687,capsilab.com,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
688,nnordson.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
689,cover-acct6445.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
690,wildfor.life,0,0,1,7,0,0,0,0,1,0,1,1,1,1,1,1,1
691,daydo-app.com,0,0,1,11,0,0,0,1,1,0,1,1,1,1,1,1,1
692,ornamentmania.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
693,ioannasakellaraki.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
694,hetys.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
695,centreforcorporatecoaching.com,0,1,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
696,ansti.org,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
697,lilistephens.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
698,michiganlegacyrun.org,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
699,michiganlegacyrun.org,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
700,michiganlegacyrun.org,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
701,michiganlegacyrun.org,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
702,liceosanconrado.cl,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
703,michiganlegacyrun.org,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
704,michiganlegacyrun.org,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
705,lambabajunior.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
706,contasinativas.caixa.gov.br-fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.cs31547.tmweb.ru,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
707,adsensemart.com,0,0,0,4,0,0,1,0,1,0,1,1,0,0,1,0,1
708,almihrab.com.my,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,0,1
709,acr.suisscard.ch.secure3.registrierung.suisstip.info,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
710,murraylorri145.000webhostapp.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
711,ativar-cadastro.pe.hu,0,0,0,4,0,0,0,1,1,0,1,1,1,1,1,1,1
712,madilina.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
713,internetbod.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
714,cover-acct0020.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
715,cover-acct5438.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
716,77.194.54.247,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
717,email.windwardalerts.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
718,baltkagroup.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
719,owa1.everettwa.gov,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
720,botecodomarianobit.com,0,0,1,3,0,0,1,0,1,0,1,1,1,1,1,1,1
721,premiosmastercard.esy.es,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
722,goo.gl,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
723,bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
724,adsensemart.com,0,0,0,4,0,0,1,0,1,0,1,1,0,0,1,0,1
725,tauruswelding.com,0,0,1,7,0,0,0,0,1,0,1,1,1,1,1,1,1
726,c4cqk784.caspio.com,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
727,caixaonlinefgts.hostkda.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
728,telegraphycoursemorse.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
729,tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
730,contasinativascaixafgts.name,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
731,signin.amazon.co.uk-prime.form-unsuscribe.id-7816.nproofing.com.au,0,0,1,3,0,0,0,1,1,0,1,1,1,1,1,1,1
732,primoframe.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
733,tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
734,consultabeneficiosmirror01.esy.es,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
735,tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
736,adpportal.hol.es,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
737,ts4.96.lt,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
738,diariapromotionspecial.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
739,innamorata.com.ar,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
740,promotion-smart.com,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
741,designaxis.net,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
742,ornamentmania.com,0,0,0,4,0,0,0,0,1,0,1,1,1,1,1,1,1
743,euromina.com.vn,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
744,attlw.net,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
745,check-your-acct2017.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
746,websitebuilder102.website.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
747,purchase-order.esy.es,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1
748,w-reia.com,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1
749,xicksy.win,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
750,check-updates-app.hol.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
751,check-updates-app.hol.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
752,mygosecure.com,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
753,mygosecure.com,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
754,hallwaystreetsigns.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,1,1
755,chmsry.org.za,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
756,centreforcorporatecoaching.com,0,1,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
757,centreforcorporatecoaching.com,0,1,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
758,advancemedical-sa.com,0,0,0,4,0,0,0,1,1,0,1,1,0,0,1,0,1
759,yanluxe.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
760,sicoobcard.net.br,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
761,check091.hol.es,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
762,supports01123.hol.es,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
763,halpcenter-001acontscheck.esy.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
764,ecutrack.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
765,cop.com.pe,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
766,shobiziems.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
767,lhhaokailighting.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
768,siyacom.net,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
769,service-freeboxligne.com,0,0,1,3,0,0,0,1,1,0,1,1,1,1,1,1,1
770,service-freeboxligne.com,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1
771,tisch-und-decke.de,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,1
772,bunchyogurt.com,0,1,1,6,0,0,1,0,1,0,1,1,0,0,1,0,1
773,confluentc.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
774,wish4job.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
775,mzansinet.co.za,0,0,0,5,0,0,1,0,1,0,1,1,0,0,1,0,1
776,recoveri-legalfb-acct2017.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
777,cover-acct0926.esy.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
778,resolve-acct6548.esy.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
779,yeusinhly.com.vn,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
780,yeusinhly.com.vn,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
781,sqi-mail.com,0,0,1,3,0,0,0,1,1,0,1,1,1,1,1,1,1
782,mdllanos.com,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
783,baitherbackreview.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
784,amirerfanian.ir,0,0,0,4,0,0,0,0,1,0,1,1,1,1,1,1,1
785,habercinimnette.tk,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
786,santiagoingaramo.com.ar,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
787,footkre.in,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
788,maxiking.com.bo,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
789,support-5560.hol.es,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
790,geko.fr,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,1,1
791,mskindia.net,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
792,innoscript.nl,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
793,himatemia.undip.ac.id,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
794,13453765871837679316.googlegroups.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
795,andrewrobertsllc.info,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
796,bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
797,stchartered.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
798,cihancelikonline.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
799,familyinsuranceservices.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
800,stchartered.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
801,whatsapservice.com,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
802,andrewrobertsllc.info,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
803,jsb.ac.in,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
804,posmogo.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
805,gem.tools,0,0,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
806,radiocatolicalaconsentida.com,0,1,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
807,radiocatolicalaconsentida.com,0,1,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
808,radiocatolicalaconsentida.com,0,1,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
809,radiocatolicalaconsentida.com,0,1,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
810,medixasia.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
811,con-v-air.com,0,0,1,4,0,0,0,1,1,0,1,1,0,0,1,1,1
812,incrivelpromocaomaster17.16mb.com,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
813,mastercardpromocao.16mb.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
814,mastercardpromocao.16mb.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
815,varietytransport.com,0,0,1,6,0,0,1,0,1,0,1,1,1,1,1,1,1
816,nnordson.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
817,dothothinhvuong.vn,0,0,1,9,0,0,0,0,1,0,1,1,0,0,1,0,1
818,tetedebois.ca,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
819,ibcnews.pk,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
820,landsnfields.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
821,dothothinhvuong.vn,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
822,oneworldorganisation.org,0,0,1,7,0,0,0,0,1,0,1,1,1,1,1,1,1
823,masgie.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
824,lepoker-en-ligne.com,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1
825,wickedsickness.com,0,1,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
826,hibbfamily.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
827,andrewrobertsllc.info,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
828,mhasantech.com,0,0,1,7,0,0,0,0,1,0,1,1,0,0,1,0,1
829,vermolicas.for-our.info,0,0,1,6,0,0,0,1,1,0,1,1,1,1,1,1,1
830,bem.undip.ac.id,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
831,grannyflat-s.com.au,0,0,0,4,0,0,0,1,1,0,1,1,1,1,1,1,1
832,bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
833,masterpremiopravoce.esy.es,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
834,grannyflat-s.com.au,0,0,1,5,0,0,0,1,1,0,1,1,1,1,1,1,1
835,alphasolutions.com.pk,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
836,fb-securityloginfo405txt.esy.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
837,protecfb-error-404.esy.es,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
838,fbscurerescekpoint23.esy.es,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
839,samaalreem.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
840,alpa.co.za,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,0,1
841,greatwesterncatskills.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
842,agenmurahgrosir.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
843,ecutrack.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
844,primoframe.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
845,wpcgwadar.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
846,mobile-free.metulwx.com,0,0,1,4,0,0,1,1,1,0,1,1,1,1,1,1,1
847,chevysportsman.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
848,freestyle.d934713.u-telcom.net,0,0,1,3,0,0,0,1,1,0,1,1,1,1,1,1,1
849,worldtekevents.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
850,wickedsickness.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
851,tauruswelding.com,0,0,1,8,0,0,0,0,1,0,1,1,0,0,1,0,1
852,tauruswelding.com,0,0,1,8,0,0,0,0,1,0,1,1,1,1,1,1,1
853,freenligne.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
854,zaybtan.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
855,toplomashinex.com,0,0,1,5,0,0,1,0,1,0,1,1,0,0,1,0,1
856,zenhome.tn,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
857,lambabajunior.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
858,lambabajunior.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
859,lambabajunior.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
860,lambabajunior.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
861,lambabajunior.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
862,blocked-notifications.co.nf,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1
863,help-fb-contact.hol.es,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1
864,jobduties.org,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
865,itbsbr.com,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
866,service-freeboxligne.com,0,0,1,3,0,0,0,1,1,0,1,1,1,1,1,1,1
867,service-freeboxligne.com,0,0,1,3,0,0,0,1,1,0,1,1,1,1,1,1,1
868,brimkers.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
869,brimkers.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
870,stchartered.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
871,jaymecares.com,0,0,0,5,0,0,0,0,1,0,1,1,0,0,1,0,1
872,zioras.pl,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
873,theparlourbeautyrooms.ie,0,0,0,4,0,0,0,0,1,0,1,1,1,0,1,0,1
874,jovan.soldatovic.org,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
875,diethealthresource4u.com,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
876,noway.oloruntiseoluwaseyi.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
877,mobile-free.metulwx.com,0,0,1,4,0,0,1,1,1,0,1,1,1,1,1,1,1
