,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3502,vk.com,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
3503,nftracking.io,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3504,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3505,cleantraffic.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3506,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3507,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3508,ogo.gl,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3509,ogo.gl,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3510,mobios.lk,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1
3511,kkctalenthub.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1
3512,cliente.grazdesign.com.br,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1
3513,joannschreiber.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1
3514,gorkhaexpressnews.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
3515,bscsa.pe,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1
3516,thinksmartco.com.au,0,0,0,4,0,0,0,0,0,1,1,1,0,0,0,0,1
3517,vk.com,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
3518,vk.com,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3519,banblf-empresas.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
3520,vk.com,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
3521,altivasoluciones.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3522,dacetnroj-gemes.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3523,azuki-110716005.vercel.app,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3524,azuki-110716005.vercel.app,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3525,bny.it,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3526,infinitecharts.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3527,blueskky.in,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
3528,alialinedssc.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3529,ahhhh.pe.kr,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3530,mobios.lk,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1
3531,bitter-term-08e1.masao.workers.dev,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3532,login-micro-drive-file-share-1.web.app,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3533,login-micro-drive-file-share-1.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
3534,login-micro-drive-file-share-2.web.app,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3535,login-micro-drive-file-share-2.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
3536,login-micro-drive-file-share-3.web.app,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3537,login-micro-drive-file-share-3.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
3538,login-micro-drive-file-share-4.web.app,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3539,login-micro-drive-file-share-4.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
3540,login-micro-drive-file-share-5.web.app,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3541,login-micro-drive-file-share-5.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
3542,mueslisvvap.web.app,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3543,mueslisvvap.firebaseapp.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
3544,sys-xfinitysupport0-21.000webhostapp.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3545,xvalhalla.me,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
3546,giveaway-senspark.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3547,dapp-connect.co,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3548,dapp-connect.co,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3549,vc-107510.weeblysite.com,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
3550,jappening.cl,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3551,bstarshop.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3552,vk.com,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
3553,vk.com,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
3554,linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3555,himtecnologia.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
3556,docs.google.com,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1
3557,docs.google.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3558,mail.nextgdesign.com,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,1
3559,bitflykr.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3560,ipfs.io,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3561,vk.com,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
3562,vk.com,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
3563,switstart.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
3564,staging.egfwd.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
3565,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3566,nxm.us,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3567,bitly.com.vn,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
3568,go4here.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3569,linkr.bio,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3570,coindel-btc.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3571,hstradex.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3572,h5.deutschese.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3573,hifly56982.top,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3574,hifly21173.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3575,cs.kucoinun.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3576,europe-west2-my-project-90086352.cloudfunctions.net,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
3577,kucoinun.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3578,kucoinmi.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3579,cs.kucoinbi.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3580,kucoinbi.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3581,staging.egfwd.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
3582,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3583,atorty.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
3584,ch-299199919900.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
3585,gdhfyrfh.damsaequipos.com.mx,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3586,laser-101.com,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1
3587,vesunture.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3588,school.greenislandtrust.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3589,azizi-developments.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3590,form.jotform.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3591,firebasestorage.googleapis.com,0,0,0,5,0,0,1,0,1,0,1,1,0,0,0,0,1
3592,metamask.financial,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3593,qi.lv,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3594,confirmsubscription.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3595,9577205e.sibforms.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
3596,binjolafilms.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3597,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3598,uneafriqueengineering.com,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1
3599,858zmzpe.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3600,meine-postbank-de.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1
3601,hm.ru,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
3602,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3603,sn01002900.byethost5.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3604,m4maxkraftons.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3605,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3606,65416451444544.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3607,sitebuilder162609.dynadot.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3608,sitebuilder162851.dynadot.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3609,valarqss.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3610,sitebuilder162545.dynadot.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3611,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3612,fdx17.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3613,454145456551546.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3614,sites.google.com,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3615,bisentechzone.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1
3616,counseall.webcindario.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3617,attivadati2022.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3618,linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3619,crestviewaero.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3620,dkb-filiale-k3793479.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
3621,t.co,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1
3622,pxlme.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3623,ipixacademy.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3624,ipixacademy.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3625,casuchi.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3626,ipixacademy.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3627,droits.typeform.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3628,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3629,jinzai-biz.co.jp,0,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,1
3630,jinzai-biz.co.jp,0,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,1
3631,asuka-kohsan.co.jp,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,1
3632,asuka-kohsan.co.jp,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,1
3633,walletmigrateweb3.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3634,bitly.ws,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3635,solitar.tempetahu.workers.dev,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3636,rcvry.sftyacn.scrthlp.workers.dev,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3637,updatesusps.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3638,e634de1e.sibforms.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
3639,solucionesach.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3640,weathered.mnevicionzone.workers.dev,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3641,lnkd.in,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3642,lnkd.in,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3643,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3644,thelian.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3645,dawn-river-3b54.marylands.workers.dev,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3646,bigshortbets.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3647,storageapi2.fleek.co,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3648,clt1432536.bmetrack.com,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1
3649,beacon.marylands.workers.dev,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3650,solicitudprestamoalinstante-lbkperu.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3651,swisscoms1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
3652,42e2391f.sibforms.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
3653,white-block-2e16.desatt.workers.dev,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3654,roamresearch.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3655,avisaboneee.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
3656,sitebuilder159348.dynadot.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3657,sitebuilder162459.dynadot.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3658,courrier-orange.mailerpage.io,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
3659,bitly.com.vn,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
3660,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3661,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3662,sites.google.com,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3663,sitebuilder162683.dynadot.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3664,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3665,l.wl.co,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3666,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3667,sitebuilder157154.dynadot.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3668,webmail81pne.mailsrrsso908.workers.dev,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3669,d.oftde.top,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3670,d.app95789.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3671,d.app95789.top,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3672,d.app10183.top,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3673,fghdskjhgjhkljg.ihostfull.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3674,csie.npu.edu.tw,0,1,0,4,0,0,0,0,0,1,1,1,0,0,0,0,1
3675,d.app20209.xyz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3676,d.app99376.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3677,vk.com,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
3678,d.app09873.top,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3679,furryvengeancefve1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
3680,loginmicrosoftonline-remittancedeposit.myportfolio.com,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
3681,timex-aus.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3682,crm.epochfinancialus.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1
3683,landcredi.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3684,sites.google.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
3685,backend.bhifly75390.top,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3686,agent.bhifly75390.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3687,bradescochavepj.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3688,maascocciseri.icu,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3689,626525.selcdn.ru,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3690,skymavisrequest.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3691,prancakeswap.finance,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3692,prancakeswap.finance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3693,skymavisrequest.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3694,skymavisrequest.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3695,verify-your-identity-pages2022.tk,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
3696,verify-your-identity-pages2022.gq,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
3697,irs-ticket.com,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
3698,surveyheart.com,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1
3699,fyndiqaq.cc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3700,ownerxxxxxxhelp-support-center2022.web.id,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3701,broke.bibirpergikedanaubuatan.workers.dev,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3702,steamcommunityh.com,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,1
3703,steamcommunityh.com,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,1
3704,massciceri.icu,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3705,beauty-of-islam.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
3706,shushtem.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
3707,aranextra.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3708,boredapeyachtclub.special-mint.com,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3709,ppucbonline.com,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,1
3710,amankan-akunfb-anda.webnode.page,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3711,ampunbanaa.topijerami.workers.dev,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3712,cutt.us,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3713,app.waiverforever.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
3714,steep.kacangrecinonfirem.workers.dev,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3715,urly.it,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3716,dislack.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1
3717,share.ebforms.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3718,storage.cloud.google.com,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
3719,l.wl.co,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3720,l.wl.co,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3721,docusignredtail.web.app,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3722,signedlines.wavoto.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3723,metamask-partenaires.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3724,mymetamask-security.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3725,m.me,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3726,metamask-web.org,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3727,complementosicop.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3728,online-pdf-portal.visura.co,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3729,complementosicop.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
3730,complementosicop.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3731,sprtrcvry.cnfrmacn.scrthlp.workers.dev,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3732,prometheus.asia-pancakeswap.dysnix.org,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
3733,gentl.bibirkumaumeletus.workers.dev,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3734,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3735,sc-01111000.ihostfull.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
3736,securityexit.260mb.net,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3737,googleweblight.com,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
3738,docs.google.com,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1
3739,docs.google.com,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1
3740,forms.gle,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3741,urly.it,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3742,fwzf322.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3743,courrier-orange.mailerpage.io,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
3744,l.wl.co,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3745,dyuvstyfawecteraw.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
3746,dyuvstyfawecteraw.blogspot.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3747,lummia.com.mx,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3748,sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1
3749,l.wl.co,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3750,l.wl.co,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3751,telhanorte-90.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
3752,telhanorte-90.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
3753,telhanorte-90.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
3754,bnl-comunicazioni-reglementaire-sicurezza-gestione.publicvm.com,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1
3755,gruppobnl-repondre-reglementaire-emailing-bnpparibas.linkpc.net,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1
3756,banyimproperty.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3757,ftx6.vip,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3758,ftx6.vip,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3759,allowyourbest.com,0,0,0,3,0,0,1,0,0,1,1,1,0,0,0,0,1
3760,lnkd.in,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3761,googleadservices.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
3762,mueblesra.creantelab.co,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
3763,bsnshlp.sprtacn.scrthlp.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3764,dxxmmyy.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
3765,dxxmmyy.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3766,micro50495045045.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3767,micro50495045045.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
3768,achulemarecoa.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
3769,achulemarecoa.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3770,vk.com,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
3771,sites.google.com,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3772,pages-protetions-updates2022.co,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3773,my-life-adventures.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
3774,steep.bengkakbibirkuuu.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3775,xfeoxxokua9.typeform.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3776,ftdggz.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3777,vieal.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3778,ftdggz.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3779,69o0r.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3780,urlz.fr,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3781,santander.auth-user-13.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3782,hostsureible.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3783,l.wl.co,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3784,thedefiantsnft.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3785,dapaiduo.com,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
3786,thelian.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3787,bikku.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
3788,l.wl.co,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3789,l.wl.co,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
