,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
615,uvm.edu,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
616,uvm.edu,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
617,uvm.edu,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
618,uvm.edu,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
619,uvm.edu,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
620,uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
621,uvm.edu,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
622,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
623,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
624,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
625,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
626,uvm.edu,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
627,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
628,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
629,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
630,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
631,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
632,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
633,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
634,mansfield.emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
635,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
636,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
637,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
638,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
639,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
640,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
641,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
642,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
643,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
644,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
645,uvm.edu,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
646,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
647,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
648,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
649,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
650,uvm.edu,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
651,optimization.asu.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
652,universitycommunications.uvm.edu,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
653,unitedacademics.org,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
654,voyager.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
655,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
656,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
657,library.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
658,library.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
659,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
660,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
661,universitycommunications.uvm.edu,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
662,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
663,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
664,uvm.edu,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
665,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
666,universitycommunications.uvm.edu,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
667,universitycommunications.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
668,vermontcynic.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
669,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
670,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
671,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
672,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
673,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
674,giraffe.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
675,reslife.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
676,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
677,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
678,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
679,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
680,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
681,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
682,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
683,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
684,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
685,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
686,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
687,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
688,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
689,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
690,uvm.edu,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
691,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
692,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
693,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
694,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
695,uvm.edu,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
696,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
697,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
698,debate.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
699,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
700,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
701,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
702,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
703,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
704,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
705,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
706,uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
707,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
708,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
709,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
710,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
711,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
712,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
713,uvm.edu,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
714,emba.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
715,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
716,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
717,emba.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
718,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
719,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
720,pss.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
721,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
722,universitycommunications.uvm.edu,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
723,uvmgreeklife.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
724,agrinvt.org,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
725,uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
726,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
727,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
728,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
729,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
730,uvm.phideltatheta.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
731,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
732,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
733,uvmhillel.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
734,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
735,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
736,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
737,pss.uvm.edu,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
738,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
739,crs.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
740,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
741,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
742,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
743,orchard.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0
744,blood.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
745,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
746,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
747,snellingcenter.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
748,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
749,uvm.edu,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0
750,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
751,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
752,cwf.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
753,uvminnovations.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
754,rcgrd.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
755,dad.state.vt.us,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
756,uvm.edu,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
757,uvm.edu,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
758,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
759,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
760,vtspacegrant.org,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
761,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
762,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
763,agave.garden.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
764,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
765,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
766,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
767,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
768,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
769,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
770,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
771,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
772,ctl.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
773,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
774,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
775,uds.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
776,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0
777,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
778,uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
779,siri.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
780,esf.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
781,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
782,vermontlaw.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
783,"vjel.org
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
784,woodbury-college.edu,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
785,gwvirginia.gwu.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
786,cdu.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
787,umtweb.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
788,virginia529.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
789,"uacp.org
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
790,cordobauniversity.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
791,artinstitutes.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
792,"apprenticeschool.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
793,gobuilders.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
794,abbc.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
795,averett.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
796,averettcougars.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
797,bluefield.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
798,bluefield.edu,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
799,bridgewater.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
800,bridgewater.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
801,christ-college.com,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
802,"christendom.edu
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
803,christendom.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
804,cnu.edu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
805,cnubooks.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
806,eebweb.arizona.edu,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
807,utahbirds.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
808,greglasley.net,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
809,birds.cornell.edu,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
810,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
811,wbu.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
812,stanfordalumni.org,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
813,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
814,faculty.ncwc.edu,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,0
815,arthurgrosset.com,0,0,1,2,0,0,1,0,1,0,1,1,0,0,1,0,0
816,arthurgrosset.com,0,0,1,2,0,0,1,0,1,0,1,1,0,0,1,0,0
817,audubon2.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
818,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
819,amonline.net.au,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
820,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
821,birdlife.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
822,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
823,en.wikipedia.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
824,en.wikipedia.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
825,astorwilliam.tripod.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
826,en.wikipedia.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
827,naturia.per.sg,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
828,birdguides.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
829,birdguides.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
830,birdguides.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
831,birdguides.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
832,ibc.hbw.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
833,en.wikipedia.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
834,naturia.per.sg,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
835,birdlife.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
836,birdlife.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
837,birdlife.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
838,en.wikipedia.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
839,naturia.per.sg,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
840,en.wikipedia.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
841,naturia.per.sg,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
842,naturia.per.sg,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
843,home1.gte.net,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
844,raysweb.net,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
845,animaldiversity.ummz.umich.edu,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,0
846,animaldiversity.ummz.umich.edu,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
847,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
848,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
849,migratorybirds.fws.gov,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
850,web.tiscali.it,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
851,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
852,coldwaterimages.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
853,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
854,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
855,animaldiversity.ummz.umich.edu,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
856,bioweb.uwlax.edu,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,0,0
857,fws.gov,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
858,en.wikipedia.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
859,fws.gov,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
860,fws.gov,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
861,nzbirds.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
862,en.wikipedia.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
863,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
864,ibc.hbw.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
865,thebigzoo.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
866,geocities.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,1,0
867,geocities.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,1,0
868,animaldiversity.ummz.umich.edu,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
869,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
870,animals.about.com,0,0,1,4,0,0,1,0,1,0,1,1,0,0,1,0,0
871,stanford.edu,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,0
872,bioweb.uwlax.edu,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
873,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
874,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
875,bbc.co.uk,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
876,montereybay.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
877,montereybay.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
878,montereybay.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
879,montereybay.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
880,animaldiversity.ummz.umich.edu,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
881,pelotes.jea.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
882,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
883,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
884,honoluluzoo.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
885,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
886,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
887,kenyabirds.org.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
888,juliezickefoose.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
889,museum.lsu.edu,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
890,rainforestconservation.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
891,animaldiversity.ummz.umich.edu,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,0
892,npr.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,1,0
893,sciencemag.org,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
894,corante.com,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,0
895,nature.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
896,ivorybill.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
897,fws.gov,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
898,ivorybills.blogspot.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
899,ibwo.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
900,ivory-bill-woodpecker.com,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
901,birds.cornell.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
902,web2.uwindsor.ca,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,0
903,avesphoto.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
904,nenature.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
905,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
906,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
907,mangoverde.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,1,0
908,nenature.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
909,pileatedwoodpeckercentral.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
910,birds.cornell.edu,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
911,focusonnature.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
912,landiss.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
913,mbr-pwrc.usgs.gov,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,0
914,birdphotography.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
915,birdsofoklahoma.net,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
916,arthurgrosset.com,0,0,1,2,0,0,1,0,1,0,1,1,0,0,1,0,0
917,nenature.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
918,nenature.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
919,animaldiversity.ummz.umich.edu,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
920,birding.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
921,birds.cornell.edu,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
922,birds.cornell.edu,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
923,squirrelhouse.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
