,Domain_Length,Subdomain_Level,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding
3072,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6823,23,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4800,30,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11949,31,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11813,14,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8555,11,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
9884,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2213,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10105,7,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5984,13,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2411,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6309,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
10284,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0
8523,30,1,0,0,0,0,1,1,0,0,5,0,0,0,2,1,0,4,0,0,0,1,0,1,1,1,1,1,0,0,0,0
974,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7291,34,1,0,0,0,0,1,1,0,0,2,3,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11617,23,1,0,0,0,0,1,1,0,0,2,0,0,0,2,1,1,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0
12121,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2294,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4297,18,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
604,7,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1592,17,1,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
375,12,1,0,0,0,0,1,1,0,0,7,0,0,0,6,5,0,17,0,0,1,0,0,0,1,1,1,1,0,0,0,0
10824,42,1,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
12658,8,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7738,24,1,0,0,1,0,0,1,0,1,3,0,2,0,1,0,0,3,0,0,1,0,0,0,1,1,1,1,0,0,0,0
5419,10,1,0,0,0,0,1,1,0,0,4,0,0,4,11,10,0,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3119,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2831,15,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2432,10,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12017,43,1,0,0,1,0,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0
7962,28,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
5763,17,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,61,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12434,31,1,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,20,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7770,26,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
8486,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12905,19,1,0,0,0,0,1,1,0,0,14,0,0,0,4,3,0,7,1,0,1,1,0,0,0,0,1,1,0,0,0,0
10131,22,1,0,0,1,0,1,1,0,0,6,0,1,0,1,0,0,51,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9672,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2450,9,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10318,13,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3346,5,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1051,19,1,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9166,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7052,12,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5843,42,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4332,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8302,16,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,5,0,0,0,0,1,0,0,1,1,1,0,0,0,0
3168,26,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9960,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
168,5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4021,14,1,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,23,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12399,11,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
10223,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11048,31,1,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
5072,6,1,0,0,1,0,0,1,0,0,2,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11616,24,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0
976,12,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4120,20,1,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1218,9,1,0,0,1,0,1,1,0,0,2,0,3,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1
10288,25,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
8795,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3484,24,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,46,0,0,0,0,1,0,0,1,1,1,0,0,0,1
10569,22,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5844,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1148,20,1,0,0,0,0,1,1,0,0,4,0,0,0,3,2,0,18,0,0,1,0,0,0,0,0,1,1,0,0,0,0
7186,32,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1
3255,19,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13005,29,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10593,21,1,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,25,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7449,14,1,0,0,1,1,0,0,0,0,4,0,1,0,1,0,0,11,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7702,19,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8694,24,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
11561,30,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4598,7,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
4226,11,1,0,0,0,0,1,1,0,0,2,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5297,37,1,0,0,0,0,1,1,0,0,6,0,0,30,4,3,0,112,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12368,35,1,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,41,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8468,35,1,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,3,0,0,0,0,1,1,1,1,1,1,0,0,0,0
831,12,1,0,0,0,0,1,1,0,0,7,0,0,0,6,5,0,17,0,0,1,0,0,0,1,1,1,1,0,0,0,0
12025,41,1,0,0,0,0,1,1,0,0,3,3,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12695,38,1,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8568,17,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3465,12,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8158,16,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
10364,25,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9620,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5168,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,55,0,0,0,1,0,0,0,0,1,1,0,0,0,0
8410,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5464,12,1,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,21,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7304,17,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5813,24,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
1032,15,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3418,21,1,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1
1895,10,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12772,35,1,0,0,1,0,1,1,0,0,3,3,1,0,1,0,0,20,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2833,20,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
11206,19,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2058,10,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9881,24,1,1,0,0,0,1,1,0,0,5,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6765,20,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5490,14,1,0,0,1,0,1,1,0,0,6,0,0,0,9,8,1,78,0,0,1,0,0,0,0,0,1,1,1,1,1,1
5300,11,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1570,28,1,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10861,6,1,0,0,0,0,0,1,0,0,3,0,3,9,3,2,0,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10596,7,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0
13011,20,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11697,5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9807,15,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3246,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0
12933,46,1,0,0,0,0,1,1,0,0,2,3,0,0,1,0,0,12,0,0,0,1,1,1,1,1,1,1,0,0,0,0
10806,18,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13023,10,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3422,17,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,8,0,0,0,1,0,0,1,0,1,1,0,0,0,0
4274,25,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5293,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3759,15,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,27,0,0,0,0,0,0,1,1,1,1,0,0,0,0
11848,15,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8332,28,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
8064,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4244,13,1,0,0,0,0,1,1,0,0,2,0,0,2,4,3,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9879,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,20,0,0,0,0,0,0,0,1,1,1,0,0,0,0
682,11,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6025,13,1,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
767,17,1,0,0,0,0,1,1,0,0,2,0,2,0,2,1,0,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3475,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,18,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12589,16,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,16,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5796,22,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
2537,15,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8181,26,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1
9867,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2885,16,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3044,8,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12413,12,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,22,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9312,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8994,32,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
2362,20,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7390,33,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12178,22,1,0,0,0,0,1,1,0,0,3,0,1,0,1,0,1,22,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2039,24,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11117,18,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11200,24,1,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5562,7,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5891,28,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1902,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8361,17,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
9338,14,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
6852,22,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11009,30,1,0,0,0,0,1,1,0,0,5,0,0,1,2,1,0,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0
6641,33,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,6,2,0,0,0,1,1,1,1,1,1,0,0,0,0
10304,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,1,0,0,0,1,1,1,0,0,0,0
11384,34,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2964,13,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
12668,35,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
12984,25,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3242,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4912,11,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7471,16,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
5470,20,1,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1394,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5446,13,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4904,10,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3536,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9237,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9549,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6531,24,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
3067,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7375,30,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,13,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,25,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12000,6,1,0,0,0,0,0,1,0,0,6,0,0,3,1,0,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8536,18,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3777,15,1,0,0,0,0,1,1,0,0,3,0,0,0,3,2,0,11,0,0,1,1,0,0,0,0,1,1,0,0,0,1
3154,9,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
3413,13,1,0,0,0,0,1,1,0,0,2,0,5,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5053,11,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
125,11,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
10887,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8683,12,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1814,13,1,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11615,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2923,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11582,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7163,29,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1,1
8116,12,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
223,12,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8026,18,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6683,15,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3755,35,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,7,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5838,18,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
11388,16,1,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,23,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7668,32,1,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1
12873,61,1,0,0,1,0,1,1,0,0,3,4,2,0,1,0,0,45,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12378,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1343,9,1,0,0,0,0,1,1,0,0,2,0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4492,17,1,0,0,0,0,1,1,0,0,3,0,5,0,6,5,0,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0
237,14,1,0,0,0,0,0,1,0,0,1,0,4,0,4,3,0,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4913,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
3923,58,1,0,0,0,0,1,1,0,0,7,2,0,0,1,0,0,8,1,0,0,0,1,0,0,0,1,1,1,1,1,1
10969,13,1,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0
3406,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8021,25,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10187,27,1,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,0,0,0
2397,8,1,0,0,0,0,1,1,0,0,2,0,0,0,10,9,0,102,0,0,0,0,0,0,0,0,1,1,0,0,0,0
