,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
30665,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
37614,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
16518,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14387,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
21427,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25405,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31651,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
2098,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2715,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
37153,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
8653,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28913,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
19094,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1236,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
18498,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
35026,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4314,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
17307,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
20962,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39651,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7226,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
7056,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
6981,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28788,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
9102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19419,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19703,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
31301,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
35708,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
26905,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13889,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31181,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
33831,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12675,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
3578,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11379,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
28158,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17446,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25751,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
23837,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
3638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23430,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28679,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
12155,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
19115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6391,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33235,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15560,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
18191,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13330,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
38599,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
32515,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15297,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31044,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
40301,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37161,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
27696,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14162,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
27138,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
39336,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18911,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
16419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25700,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4581,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
33360,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
9288,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
27467,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
38940,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
26150,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
38464,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1025,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14164,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19810,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23134,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
24498,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
26777,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
25029,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
17970,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
34673,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1175,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6858,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
31804,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25373,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
27313,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
6431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5122,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12483,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
29132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4231,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40257,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
21275,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
6679,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11356,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32091,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11471,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
23400,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
18169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12711,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22921,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9071,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20226,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18751,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24814,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34089,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
23557,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
13623,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
7454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22444,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37360,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
34300,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4243,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3973,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19378,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
32547,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
27552,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4595,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26069,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
22226,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
39281,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4449,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13828,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
20117,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13786,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
39658,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
10597,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10310,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
34617,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
26052,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16126,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10899,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
39374,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18399,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33134,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
39129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16324,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
34389,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11986,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4710,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23204,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
36348,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
29377,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3060,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17504,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31252,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7308,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23077,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
40219,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
29108,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
15691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29014,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
35358,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
748,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11808,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
16832,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26890,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
6782,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1554,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
23797,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
27742,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20101,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19391,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17782,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
711,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
11584,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19944,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11076,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
25614,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23418,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14203,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
39970,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
20072,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23405,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11909,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38641,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26946,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
25177,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
35715,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7263,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25972,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20749,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28097,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4833,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
38988,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1253,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40232,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
35808,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
27633,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
5586,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
5637,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20951,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
20213,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
905,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13026,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10636,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3259,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
31959,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
35140,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
33075,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36689,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13128,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
21368,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7113,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
10209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24661,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
14051,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
21459,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7038,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
33288,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
18262,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18426,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
33790,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
34298,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
36641,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
24507,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
19650,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
12663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29044,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
21602,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13018,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25957,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4056,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23362,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
21836,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1611,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22253,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
19712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10772,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
30969,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
3192,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40237,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
10148,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31787,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21272,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16799,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40854,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27563,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28447,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
773,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
8085,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
8241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9862,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30712,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
33192,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
36314,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4455,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3953,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
22441,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
29349,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40370,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1
34441,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
27588,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
31770,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13752,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
33414,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
16649,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
6381,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30895,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
8980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24158,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22149,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21885,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13763,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
39648,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21585,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
15079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34557,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
13183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4424,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
36727,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13564,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37616,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6775,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34325,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
29983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10088,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
16599,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14780,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
21366,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4156,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36027,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27479,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
27478,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
9384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39228,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26572,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12631,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29383,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
20491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36812,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
9022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38245,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9524,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3911,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31199,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33330,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
30791,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
30473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31440,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8081,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
16734,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
24300,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29122,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39944,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
580,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
34095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37467,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
40389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36264,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
17240,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39412,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
14552,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
130,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
5504,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28708,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
40222,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
15102,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25725,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31066,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
22973,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
3522,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
12877,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38220,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1
17215,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
7985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31062,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36438,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
24974,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3325,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39087,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
11047,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
32866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23677,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
3123,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
27041,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
15829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28651,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
35100,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
19999,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14840,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11850,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17434,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
33962,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36114,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
