,Subdomain_Level,Url_Length,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Path_Length,Query_Length,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding
6689,1,42,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,2,10,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1
7204,1,54,0,0,0,0,1,1,0,0,3,3,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
3647,1,46,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,16,1,0,0,0,0,0,1,1,1,1,0,0,0,0
4205,1,40,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5878,1,145,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,14,117,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4713,1,16,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9503,1,61,1,0,0,0,1,1,0,0,4,0,0,0,1,0,0,6,1,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0
332,1,27,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4234,1,919,0,0,0,0,1,1,0,0,14,0,7,7,15,14,0,103,1,896,1,0,1,0,0,0,0,1,1,1,0,0,0,0
7447,1,34,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9111,1,49,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,23,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2292,1,41,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13202,1,61,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,21,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12362,1,33,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6004,1,152,0,0,0,0,0,1,0,0,2,0,0,0,3,2,0,18,22,104,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5442,1,26,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5288,1,31,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10842,1,23,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7507,1,46,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4044,1,78,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,7,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12335,1,41,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7549,1,41,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,14,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0
4458,1,54,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10579,1,37,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6735,1,56,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,10,5,17,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13761,1,89,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,21,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7450,1,42,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9772,1,31,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1403,1,654,0,0,1,0,1,1,0,0,2,0,1,0,1,0,0,103,9,621,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13325,1,34,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2324,1,57,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10376,1,40,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,13,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
7369,1,30,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
13204,1,88,0,0,0,0,1,1,0,0,8,0,1,0,1,0,0,3,19,28,1,0,0,0,0,0,0,1,1,1,0,0,0,0
9326,1,26,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13453,1,66,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,6,23,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
11131,1,38,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
8506,1,38,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,7,15,0,0,0,0,0,0,1,1,1,1,0,0,0,0
11463,1,47,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,1,102,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
757,1,40,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,27,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
13722,1,213,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,47,50,117,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5285,1,27,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2917,1,95,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,10,65,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
14117,1,66,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3482,1,275,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,45,243,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
13675,1,35,0,0,0,0,1,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
13954,1,166,0,0,0,0,1,1,0,0,3,1,5,0,2,1,0,6,64,65,0,0,0,1,1,0,0,1,1,1,0,0,0,0
200,1,133,0,0,0,0,1,1,0,0,2,0,8,0,6,5,0,20,1,107,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9536,1,29,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
10986,1,42,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11151,1,21,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11544,1,47,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13380,1,53,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4097,1,80,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,7,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13352,1,40,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,4,6,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
5329,1,44,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,28,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7134,1,45,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
7993,1,43,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9838,1,24,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9665,1,50,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9163,1,19,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11625,1,68,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,44,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
11349,1,33,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804,1,76,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2169,1,35,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9473,1,47,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5500,1,60,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9779,1,49,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10093,1,56,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,3,2,38,0,0,1,0,0,0,1,1,1,1,0,0,0,0
3850,1,244,0,0,0,0,1,1,0,0,2,0,7,0,8,7,0,71,48,169,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5209,1,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5667,1,253,0,0,0,0,1,1,0,0,5,0,0,7,11,10,0,12,4,226,1,0,0,0,0,0,0,0,1,1,0,0,0,0
14020,1,113,1,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,61,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11419,1,38,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10520,1,33,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11505,1,141,0,0,0,0,0,1,0,0,3,0,2,7,3,2,0,26,9,117,0,0,0,0,0,0,0,0,1,1,0,0,0,0
367,1,32,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
10447,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7826,1,35,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12799,1,74,0,0,0,0,1,1,0,0,2,7,0,0,1,0,0,2,11,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
11674,1,44,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7852,1,27,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
4415,1,52,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,5,34,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
13009,1,22,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
8601,1,59,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,6,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6257,1,22,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
1206,1,32,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,18,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
8256,1,45,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3969,1,23,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11641,1,29,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1306,1,587,0,0,1,0,1,1,0,0,4,0,0,11,13,12,0,244,34,523,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13866,1,62,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,32,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
9679,1,39,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9610,1,35,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10303,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1121,1,72,0,0,0,0,1,1,0,0,4,0,2,0,1,0,0,0,8,40,1,0,0,0,0,0,0,1,1,1,0,0,0,0
6432,1,38,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
3575,1,626,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,117,84,515,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9992,1,87,0,0,0,0,1,1,0,0,4,0,0,3,1,0,0,3,13,41,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10379,1,56,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7506,1,35,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
173,1,23,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
10102,1,91,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,6,53,13,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5951,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
14119,1,50,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,3,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10307,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
224,1,38,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,8,19,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4759,1,41,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9273,1,91,1,0,0,0,1,1,0,0,6,3,0,0,1,0,1,19,9,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
10777,1,34,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2675,1,179,0,0,1,0,1,1,0,0,2,0,5,0,5,4,0,21,45,111,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9084,1,36,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5549,1,161,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,32,128,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
6148,1,28,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
10125,1,29,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3667,1,35,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7065,1,28,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1994,1,34,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11981,1,65,0,0,1,0,1,1,0,0,3,0,0,0,2,1,0,4,10,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3940,1,573,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,98,84,462,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10734,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
7882,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10412,1,39,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
4781,1,21,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13154,1,64,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3757,1,23,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12853,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
10817,1,47,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
5728,1,108,0,0,0,0,1,1,0,0,6,0,0,4,1,0,0,32,83,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11059,1,59,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,10,19,19,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12914,1,46,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10993,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8479,1,52,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,26,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
4874,1,15,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7755,1,54,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
6642,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10954,1,61,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1649,1,35,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13804,1,36,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,7,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
11990,1,29,0,0,1,0,1,1,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7342,1,33,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12409,1,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10213,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6788,1,35,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1816,1,30,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11338,1,28,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7480,1,22,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12925,1,36,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,8,15,0,0,0,1,0,0,1,1,1,1,1,1,1,1
3635,1,29,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10103,1,67,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,24,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5507,1,46,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,4,13,0,0,0,0,0,1,1,1,1,1,0,0,0,0
4274,1,62,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11503,1,20,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12865,1,34,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,18,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8201,1,30,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
8391,1,46,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8880,1,20,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6172,1,132,0,0,0,0,1,1,0,0,3,0,7,0,1,0,0,9,45,56,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2453,1,114,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,37,80,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7846,1,40,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4854,1,102,0,0,0,0,1,1,0,0,3,0,3,0,3,2,0,0,16,61,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5229,1,31,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11773,1,24,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,7,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2242,1,40,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7855,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9067,1,41,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
3777,1,214,0,0,0,0,1,1,0,0,3,0,0,0,3,2,0,11,24,166,0,0,1,1,0,0,0,0,1,1,0,0,0,1
4761,1,26,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
2308,1,26,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7613,1,36,0,0,0,0,1,1,0,0,5,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2358,1,55,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,15,33,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10545,1,49,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,1,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3527,1,33,0,0,1,1,0,0,0,0,3,0,1,0,1,0,0,9,14,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1307,1,24,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,11,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2787,1,376,0,0,0,0,1,1,0,0,8,0,10,3,8,7,0,65,53,287,2,0,1,1,0,0,0,1,1,1,0,0,0,0
2327,1,32,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8300,1,58,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,3,13,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12136,1,34,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4575,1,38,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,4,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13482,1,35,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6942,1,26,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,4,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
13327,1,88,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,29,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,1,20,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6234,1,57,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,23,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0
2301,1,21,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11770,1,58,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,23,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4808,1,367,0,0,0,0,1,1,0,0,4,0,6,21,1,0,0,94,4,340,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9807,1,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1966,1,22,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2488,1,32,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3164,1,39,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
