,Subdomain_Level,Url_Length,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Path_Length,Query_Length,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding
10525,1,41,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
971,1,171,0,0,0,0,0,1,0,0,2,0,6,5,4,3,0,15,12,141,0,0,0,0,0,0,0,0,1,1,0,0,0,0
929,1,21,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7900,1,62,0,0,1,0,1,1,0,0,2,0,1,0,1,0,0,0,42,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
14085,1,34,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2493,1,36,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
941,1,35,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11994,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6196,1,36,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4035,1,541,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,82,84,430,1,0,0,0,0,0,0,0,1,1,0,0,0,0
12424,1,56,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13558,1,58,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,23,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
780,1,53,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3137,1,23,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
3238,1,31,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7391,1,54,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2730,1,81,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,57,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13377,1,50,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,1,79,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,10,60,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9381,1,35,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
6860,1,36,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2982,1,63,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,26,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8929,1,32,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
2387,1,37,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
5333,1,21,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9578,1,29,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10466,1,40,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
12659,1,34,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28,1,194,0,0,0,0,1,1,0,0,2,0,1,0,2,1,0,61,136,31,0,0,0,1,0,0,0,0,1,1,0,0,0,0
14097,1,128,1,0,1,0,1,1,0,0,5,0,0,0,1,0,0,0,61,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8668,1,30,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
3834,1,28,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12013,1,67,1,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,12,32,0,0,0,0,0,0,1,1,1,1,0,0,0,0
6362,1,41,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
1654,1,21,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8657,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3113,1,30,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
10764,1,38,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
3986,1,24,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1488,1,45,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
408,1,89,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6907,1,37,0,0,0,0,1,1,0,0,3,3,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
7160,1,45,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
8087,1,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
6543,1,37,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
7440,1,51,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
166,1,66,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10114,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5985,1,47,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,22,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
483,1,106,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,83,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
866,1,389,0,0,1,0,1,1,0,0,2,0,7,0,19,18,0,66,9,359,0,0,0,0,0,0,1,1,1,1,0,0,0,0
9369,1,28,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5148,1,30,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5476,1,177,0,0,0,0,1,1,0,0,6,2,0,2,1,0,0,55,137,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
9436,1,97,0,0,0,0,1,1,0,0,3,0,1,0,1,0,0,29,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,203,0,0,0,0,0,1,0,0,3,0,5,0,3,2,0,21,32,148,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5868,1,22,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
4047,1,50,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,12,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12664,1,27,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8054,1,33,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,7,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
650,1,63,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,20,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8865,1,26,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3871,1,56,0,0,0,0,1,1,0,0,2,0,1,0,2,1,0,8,1,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8516,1,31,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
14029,1,126,0,0,1,0,0,1,0,0,2,0,1,0,2,1,0,11,86,14,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7306,1,44,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,22,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3839,1,50,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,12,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10856,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9350,1,52,0,0,1,0,1,1,0,0,2,3,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
290,1,59,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,24,42,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4201,1,138,0,0,0,0,0,1,0,1,3,0,6,0,1,0,0,11,35,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
4394,1,28,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8642,1,96,1,0,0,0,1,1,0,0,4,0,0,0,1,0,0,20,55,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1500,1,43,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
9537,1,56,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,2,38,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9138,1,78,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,11,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
845,1,22,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
13875,1,99,0,0,1,0,1,1,0,0,4,0,0,0,2,1,0,12,32,37,1,0,0,1,0,0,0,1,1,1,0,0,0,0
4975,1,141,0,0,0,0,1,1,0,0,2,0,3,1,4,3,0,4,1,118,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13769,1,53,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,6,23,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4865,1,70,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,4,37,0,0,0,0,0,1,1,1,1,1,0,0,0,0
11878,1,47,0,0,0,0,1,1,0,0,2,5,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
6427,1,38,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
3883,1,33,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
11760,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10481,1,41,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
9105,1,32,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4878,1,38,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,14,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
8851,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10292,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2796,1,34,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3484,1,299,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,46,267,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
3947,1,20,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7695,1,51,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,2,11,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
6744,1,35,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2975,1,20,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3960,1,65,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6063,1,71,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,9,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7276,1,28,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12089,1,63,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3941,1,131,0,0,0,0,1,1,0,0,2,0,0,5,3,2,0,16,25,80,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12735,1,184,0,0,1,0,0,1,0,0,2,1,1,0,1,0,0,14,96,66,0,0,0,0,1,0,0,1,1,1,0,0,0,0
4021,1,63,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,23,15,26,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5224,1,22,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2442,1,33,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7788,1,31,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
20,1,148,0,0,0,0,1,1,0,0,3,0,1,0,1,0,0,15,113,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4483,1,53,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,13,3,28,0,0,0,0,0,0,1,1,1,1,0,0,0,0
11877,1,39,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13016,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
759,1,24,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7690,1,51,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,2,11,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
13806,1,59,0,0,1,0,1,1,0,0,5,2,0,0,1,0,0,1,17,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
5685,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6389,1,38,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
10318,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
8944,1,44,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,9,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
5194,1,90,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,12,67,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
10541,1,106,0,0,1,0,1,1,0,0,5,0,0,0,1,0,0,8,30,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8583,1,27,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4893,1,65,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,12,4,32,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2952,1,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11946,1,144,0,0,1,0,1,1,0,0,8,1,0,0,1,1,0,61,56,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
11379,1,35,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,3,0,0,0,1,0,1,1,1,1,1,0,0,0,0
11606,1,133,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,7,95,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5412,1,137,0,0,0,0,1,1,0,0,2,0,2,0,5,4,0,7,76,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7331,1,37,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,6,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4690,1,32,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,5,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6050,1,27,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6956,1,57,0,0,0,0,1,1,0,0,6,0,0,0,2,1,0,3,13,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8329,1,34,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
8319,1,51,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12835,1,48,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8474,1,54,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,0,17,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
13465,1,70,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,2,27,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
7876,1,94,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,37,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3859,1,385,0,0,0,0,1,1,0,0,2,0,0,0,19,18,0,0,1,354,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2805,1,44,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,16,25,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
6807,1,38,0,0,0,0,1,1,0,0,3,3,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
13467,1,121,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,31,78,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
7930,1,73,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,20,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10855,1,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3961,1,88,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12473,1,56,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7537,1,43,0,0,0,0,1,1,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
3316,1,75,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2294,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9596,1,44,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6716,1,42,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,4,17,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
13708,1,42,0,0,1,0,0,1,0,0,3,0,0,0,2,1,0,2,9,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9355,1,87,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,21,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9448,1,65,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,26,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
12039,1,26,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8716,1,22,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
13746,1,81,0,0,1,0,0,1,0,0,2,0,1,0,2,1,0,0,37,20,1,0,0,0,0,0,1,1,1,1,0,0,0,0
10244,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
9827,1,101,1,0,0,0,0,1,0,0,6,0,2,0,3,2,0,20,9,77,0,0,1,0,0,0,0,0,1,1,0,0,0,0
12981,1,35,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1950,1,16,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8918,1,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4617,1,167,0,0,0,0,1,1,0,0,5,0,2,0,4,3,0,4,38,107,1,0,0,1,0,0,0,0,1,1,0,0,0,0
3060,1,30,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2211,1,103,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,8,78,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11347,1,33,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1398,1,28,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6925,1,36,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,14,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
236,1,38,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5557,1,50,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,8,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9574,1,41,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
876,1,389,0,0,1,0,1,1,0,0,2,0,7,0,19,18,0,69,9,359,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1955,1,28,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6713,1,26,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
4810,1,67,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,4,34,0,0,0,0,0,1,1,1,1,1,0,0,0,0
5599,1,24,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1526,1,28,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3686,1,31,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10312,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
3761,1,110,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,84,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3256,1,55,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,9,29,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4882,1,22,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3790,1,648,0,0,0,0,1,1,0,0,5,0,9,9,13,12,0,209,54,557,1,0,1,0,0,0,1,1,1,1,0,0,0,0
12529,1,42,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7413,1,44,0,0,1,0,1,1,0,0,3,1,0,0,1,0,0,0,8,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2565,1,91,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,32,1,68,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12935,1,24,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11992,1,41,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
4384,1,269,0,0,0,0,1,1,0,0,12,2,0,13,3,2,0,22,13,196,2,0,0,1,1,0,0,0,1,1,1,1,1,1
12631,1,58,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5297,1,454,0,0,0,0,1,1,0,0,6,0,0,30,4,3,0,112,1,407,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11515,1,67,0,0,0,0,1,1,0,0,3,0,0,0,2,1,0,12,10,31,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4601,1,28,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11199,1,111,0,0,0,0,1,1,0,0,3,2,1,0,3,2,0,33,10,61,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12214,1,31,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
