,Domain_Length,Subdomain_Level,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding
11666,16,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4651,10,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8866,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4481,22,1,0,0,0,0,1,1,0,0,7,0,0,23,3,2,0,98,1,0,1,1,0,0,0,1,1,1,0,0,0,0
5305,11,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5409,12,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10469,27,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,8,0,0,0,0,1,0,0,1,1,1,0,0,0,0
5280,15,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3313,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6786,22,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1252,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3859,21,1,0,0,0,0,1,1,0,0,2,0,0,0,19,18,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
4861,8,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11290,12,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9736,20,1,0,0,0,0,1,1,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
8679,13,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10152,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
48,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8713,60,1,0,0,0,0,1,1,0,0,5,2,0,0,1,0,0,18,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9648,34,1,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2565,13,1,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,32,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3021,12,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
798,21,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,1,1,0,0,0,1
10178,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0
7271,16,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11487,21,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1108,9,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,20,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11694,15,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6285,13,1,0,0,0,0,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
261,18,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1193,16,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9825,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,1,0,0,0,1,1,1,0,0,0,0
10917,7,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4187,49,1,0,0,1,0,1,1,0,0,6,2,0,0,3,2,0,27,1,0,0,0,1,0,1,1,1,1,0,0,0,0
3251,16,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4787,11,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9046,15,1,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8238,11,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0
11587,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12263,47,1,0,0,1,0,1,1,0,0,3,2,0,0,1,0,0,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0
10411,11,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
1864,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8048,11,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7667,32,1,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,1,1,1,1,1
9365,71,1,0,0,1,0,1,1,0,0,12,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1987,34,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
2008,33,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10736,12,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1793,14,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
575,16,1,0,0,1,0,1,1,0,0,2,0,1,0,1,0,0,130,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2420,19,1,0,0,0,0,0,1,0,0,2,0,1,0,5,4,0,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2321,20,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
446,16,1,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
528,22,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8641,21,1,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,38,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10845,28,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
5054,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
3565,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
689,11,1,0,0,0,0,0,1,0,0,1,0,4,0,4,3,0,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3026,13,1,0,0,0,0,1,1,0,0,3,2,0,1,3,2,0,15,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12261,17,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6965,29,1,1,0,1,0,1,1,0,0,5,1,0,0,1,0,1,5,0,0,0,1,1,1,1,1,1,1,0,0,0,0
6366,27,1,0,0,0,0,1,1,0,0,5,1,0,0,1,0,0,18,2,0,0,0,1,0,1,1,1,1,1,1,1,1
7931,20,1,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4589,18,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9624,13,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7937,27,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,39,0,0,0,0,1,0,0,0,1,1,0,0,0,1
4307,16,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12309,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
6540,24,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
1505,12,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4371,52,1,0,0,0,0,1,1,0,0,12,2,0,0,3,2,0,12,2,0,1,1,1,0,0,0,1,1,1,1,1,1
3318,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11825,16,1,1,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5906,15,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,89,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10764,40,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,16,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1322,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8930,20,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10621,22,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11145,42,1,0,0,0,0,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
8803,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11606,21,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5745,10,1,0,0,0,0,1,1,0,0,4,0,0,0,4,3,0,19,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4910,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1628,23,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
542,13,1,0,0,0,0,1,1,0,0,2,0,5,2,4,3,0,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9146,16,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7446,42,1,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,7,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1143,28,1,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5097,14,1,0,0,0,0,1,1,0,0,11,0,9,44,3,2,0,134,1,0,0,1,0,0,0,0,1,1,0,0,0,0
10415,21,1,0,0,0,0,1,1,0,0,2,0,4,0,1,0,0,48,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10922,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8073,17,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,42,0,0,0,0,1,0,0,0,1,1,1,1,1,1
5974,10,1,0,0,0,0,1,1,0,0,5,0,0,4,11,10,0,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13006,11,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10208,23,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3287,13,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11670,18,1,0,0,0,0,0,1,0,0,3,0,1,2,3,2,0,40,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5670,10,1,0,0,0,0,1,1,0,0,5,0,1,4,11,10,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11108,19,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6684,12,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3507,25,1,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,18,0,0,0,1,0,0,0,1,1,1,0,0,0,0
6599,29,1,0,0,1,0,0,1,0,0,2,2,0,0,1,0,0,4,1,0,0,0,1,0,1,1,1,1,0,0,0,0
2225,15,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1888,20,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1554,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1309,9,1,0,0,0,0,1,1,0,0,2,0,3,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9660,22,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12161,20,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4300,12,1,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,25,0,0,0,0,0,0,1,1,1,1,0,0,0,0
11989,6,1,0,0,0,0,0,1,0,0,6,0,0,3,1,0,0,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2641,22,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
10754,22,1,0,0,0,0,1,1,0,0,3,0,1,0,1,0,1,23,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5614,21,1,0,0,1,0,1,1,0,0,10,0,0,48,8,7,0,68,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7932,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5040,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0
164,14,1,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
660,14,1,0,0,0,0,1,1,0,0,3,0,6,0,4,3,0,10,0,0,0,0,0,0,1,1,1,1,0,0,0,0
10397,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,30,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1582,20,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
290,9,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,24,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1699,18,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3162,20,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
802,6,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4652,25,1,0,0,1,0,1,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8492,16,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7713,20,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7679,21,1,0,0,0,0,1,1,0,0,2,0,3,0,1,0,0,37,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3840,26,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9995,36,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8189,26,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1
1918,17,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
7476,73,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,15,1,0,0,0,1,0,0,1,1,1,0,0,0,0
4418,6,1,0,0,1,0,1,1,0,0,6,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10725,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10544,28,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
9058,14,1,1,0,1,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12865,25,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5722,10,1,0,0,0,0,1,1,0,0,2,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3395,15,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
11493,21,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5045,18,1,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
9419,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12995,11,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5177,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,58,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5680,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1536,10,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11463,22,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,18,0,0,0,1,0,0,0,1,1,1,0,0,0,0
7877,24,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9092,40,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
731,16,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,133,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1933,11,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8104,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8414,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2745,30,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10584,19,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6628,27,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4263,48,1,0,0,1,0,1,1,0,0,4,2,0,0,1,0,0,2,1,0,0,1,1,0,0,0,1,1,1,1,1,1
11644,21,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
5660,37,1,0,0,0,0,1,1,0,0,3,1,0,0,4,3,0,36,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11876,60,1,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,8,0,0,0,0,1,1,1,1,1,1,0,0,0,0
2454,26,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8091,20,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
7687,17,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
11239,21,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6045,15,1,0,0,0,0,1,1,0,0,2,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10780,11,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
11237,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
6,9,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
12906,24,1,0,0,0,0,1,1,0,0,3,1,4,10,4,3,0,65,0,0,0,1,1,0,0,1,1,1,0,0,0,0
5928,34,1,0,0,0,0,1,1,0,0,3,0,1,0,1,0,0,36,0,0,0,1,0,0,0,0,1,1,1,1,1,1
1442,13,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5870,9,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
10847,10,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9821,21,1,0,0,0,0,1,1,0,0,2,0,4,0,1,0,0,41,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11871,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3062,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9082,11,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1923,22,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3387,11,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10735,16,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1384,25,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
5586,24,1,0,0,0,0,1,1,0,0,5,0,0,0,2,1,0,15,0,0,0,0,0,0,1,1,1,1,0,0,0,0
617,56,1,0,0,1,0,1,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4370,48,1,0,0,0,0,1,1,0,0,12,2,0,0,3,2,0,15,2,0,1,1,1,0,0,0,1,1,1,1,1,1
5834,20,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
3215,21,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5119,21,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
6889,29,1,0,0,0,0,1,1,0,0,3,4,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1
6036,18,1,0,0,1,0,1,1,0,0,2,0,1,0,1,0,0,255,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8345,14,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9413,26,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4496,11,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13007,10,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
12489,35,1,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,31,0,0,0,0,1,1,1,1,1,1,0,0,0,0
8943,26,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
9223,21,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10144,38,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9596,14,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6241,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12290,18,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2517,23,1,0,0,1,0,1,1,0,0,3,0,2,0,1,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2258,11,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
