,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
13400,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
33829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2270,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
6367,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13807,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16192,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
11572,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
39723,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
30467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33106,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
25889,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37603,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
32455,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
25969,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
15308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
19850,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4405,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25729,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
16407,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
34341,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
27100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9949,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
40300,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
36017,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
19882,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12440,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1073,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26437,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
35475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4650,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11653,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
25368,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
21436,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37659,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12554,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
39501,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1
17323,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
14246,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
30814,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
34415,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
13850,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
39866,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1
10952,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
24946,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
7755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36637,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
27222,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
25897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28555,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39472,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
27775,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26074,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2524,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
36015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15616,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13367,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4673,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
11135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25292,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
32130,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
17601,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
11153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28239,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2446,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26725,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
17106,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31035,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
8804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34642,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37223,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
8869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28013,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
23356,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33654,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
3320,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
167,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6266,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19967,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
25879,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
36436,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35385,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
17795,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
37381,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
18342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36907,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
29861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14957,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
18187,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2192,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
12046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25210,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7500,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1837,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5723,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1040,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
38593,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
29980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18957,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
7331,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
36776,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38109,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23858,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3302,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13853,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40886,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
31237,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40308,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
23866,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
30458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9086,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31123,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13356,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
19067,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37740,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1
12446,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
37656,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
22965,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
23375,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
35260,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
39943,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
17740,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
13586,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
36659,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1320,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
32141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28008,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13333,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
25987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18670,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33062,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
30394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21069,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4819,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
8492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36738,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
10395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22888,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
23710,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
7388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23883,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
29755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20744,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33162,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
14233,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38221,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
27584,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
30465,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23335,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
29553,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
21975,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
9955,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
25133,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34337,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26483,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
35268,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7999,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
7647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11936,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
33589,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
7147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17805,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
624,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8576,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24555,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
11295,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
21813,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2533,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
20873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21405,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
25759,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
15160,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
32196,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
35526,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
37749,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10893,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
21846,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
27965,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
26883,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
17643,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4758,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5404,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23209,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
5117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33762,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
5514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40757,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13688,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
16147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7669,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28605,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38934,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4877,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29105,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
39204,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1874,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
25061,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40457,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1534,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
15890,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32958,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
33884,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40870,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
27756,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15052,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
36644,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
39795,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36385,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13661,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33057,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
31475,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
20834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17113,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
32346,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
4233,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
34008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6002,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
17534,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15781,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1582,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10376,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10134,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11906,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20457,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5216,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12911,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24582,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1
28657,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
33783,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
33142,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6349,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18946,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
9570,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15483,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1185,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
19456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21687,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5580,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13657,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
13064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1008,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12183,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40869,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
20292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26765,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3407,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
36712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30860,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
29606,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
20405,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4797,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
34127,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
39870,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
20840,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2332,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31686,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
20061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29210,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
28164,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15265,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12977,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7394,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9205,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
25786,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
35942,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
31884,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5698,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10165,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33807,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1934,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29135,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
17449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36065,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
21869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13083,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
28671,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4825,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32788,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
16333,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7938,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4534,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
11203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29333,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
27218,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
36740,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1055,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
10358,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4258,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
15945,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
34233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33278,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
32259,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13140,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20311,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35592,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
21763,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12607,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29008,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15625,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
362,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
18837,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14551,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28960,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
15855,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
17877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7941,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
36273,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
35642,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
7753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21764,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40961,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
14086,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
29198,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18471,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31638,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
3056,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
18128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2301,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9414,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
36878,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
36946,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
11728,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
22451,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
12062,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
34928,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
6654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21032,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
30313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7084,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
33339,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
37620,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
20559,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
21705,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13107,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11354,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
38021,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1518,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29578,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
36365,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
33496,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
23372,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9413,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
15457,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31972,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
30153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4453,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
28734,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
35436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37069,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
13335,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
13509,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28809,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6069,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
38974,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23247,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
